"item_id","date","buy","sell","abuy","asell"
"21804","2019-09-29 21:30:00","0","150450","0","1"
"21969","2019-09-29 21:30:00","0","1192","0","1"
"22278","2019-09-29 21:30:00","0","3903","0","1"
"22305","2019-09-29 21:30:00","0","15960500","0","1"
"22324","2019-09-29 21:30:00","0","191201000","0","1"
"22455","2019-09-29 21:30:00","0","250","0","1"
"2307","2019-09-29 21:30:00","0","197","0","1"
"23197","2019-09-29 21:30:00","0","660111","0","1"
"23413","2019-09-29 21:30:00","0","98501","0","1"
"23688","2019-09-29 21:30:00","0","12500","0","1"
"23691","2019-09-29 21:30:00","0","7875","0","1"
"23751","2019-09-29 21:30:00","0","450","0","1"
"2454","2019-09-29 21:30:00","0","96","0","1"
"2587","2019-09-29 21:30:00","0","23551","0","1"
"2599","2019-09-29 21:30:00","0","8182","0","1"
"2607","2019-09-29 21:30:00","0","36963","0","1"
"2609","2019-09-29 21:30:00","0","8344","0","1"
"2611","2019-09-29 21:30:00","0","25642","0","1"
"2643","2019-09-29 21:30:00","0","22790","0","1"
"2902","2019-09-29 21:30:00","0","2158","0","1"
"3196","2019-09-29 21:30:00","0","1862","0","1"
"3343","2019-09-29 21:30:00","0","2355","0","1"
"3761","2019-09-29 21:30:00","0","2","0","1"
"3767","2019-09-29 21:30:00","0","100","0","1"
"4708","2019-09-29 21:30:00","0","105527","0","1"
"4860","2019-09-29 21:30:00","0","46157","0","1"
"4872","2019-09-29 21:30:00","0","1772235","0","1"
"4878","2019-09-29 21:30:00","0","1755606","0","1"
"5753","2019-09-29 21:30:00","0","86000","0","1"
"5958","2019-09-29 21:30:00","0","10","0","1"
"640","2019-09-29 21:30:00","0","503","0","1"
"7378","2019-09-29 21:30:00","0","40000","0","1"
"7919","2019-09-29 21:30:00","0","241","0","1"
"8927","2019-09-29 21:30:00","0","1381","0","1"
"9469","2019-09-29 21:30:00","0","122332","0","1"
"9472","2019-09-29 21:30:00","0","9461","0","1"
"10049","2019-09-29 22:00:00","0","860","0","1"
"10362","2019-09-29 22:00:00","0","55000","0","1"
"1075","2019-09-29 22:00:00","0","156","0","1"
"1103","2019-09-29 22:00:00","0","64","0","1"
"11200","2019-09-29 22:00:00","0","38750","0","1"
"11238","2019-09-29 22:00:00","0","1330","0","1"
"1151","2019-09-29 22:00:00","0","203","0","1"
"1189","2019-09-29 22:00:00","0","57","0","1"
"11955","2019-09-29 22:00:00","0","148","0","1"
"12275","2019-09-29 22:00:00","0","2699","0","1"
"12297","2019-09-29 22:00:00","0","4024","0","1"
"1231","2019-09-29 22:00:00","0","17000","0","1"
"12335","2019-09-29 22:00:00","0","260000","0","1"
"1237","2019-09-29 22:00:00","0","790","0","1"
"12381","2019-09-29 22:00:00","0","28500","0","1"
"12383","2019-09-29 22:00:00","0","942665","0","1"
"12468","2019-09-29 22:00:00","0","45005","0","1"
"12470","2019-09-29 22:00:00","0","40531","0","1"
"125","2019-09-29 22:00:00","0","2","0","1"
"12510","2019-09-29 22:00:00","0","334000","0","1"
"12616","2019-09-29 22:00:00","0","2505","0","1"
"12618","2019-09-29 22:00:00","0","110000","0","1"
"1265","2019-09-29 22:00:00","0","55","0","1"
"12846","2019-09-29 22:00:00","0","3250000","0","1"
"12851","2019-09-29 22:00:00","0","125000","0","1"
"13056","2019-09-29 22:00:00","0","140005","0","1"
"13490","2019-09-29 22:00:00","0","2206","0","1"
"13505","2019-09-29 22:00:00","0","7122","0","1"
"13652","2019-09-29 22:00:00","0","57952056","0","1"
"1454","2019-09-29 22:00:00","0","442","0","1"
"1771","2019-09-29 22:00:00","0","500","0","1"
"19707","2019-09-29 22:00:00","0","29411828","0","1"
"19958","2019-09-29 22:00:00","0","1720420","0","1"
"19970","2019-09-29 22:00:00","0","241000","0","1"
"20002","2019-09-29 22:00:00","0","1036000","0","1"
"20517","2019-09-29 22:00:00","0","568500","0","1"
"21021","2019-09-29 22:00:00","0","56270321","0","1"
"21024","2019-09-29 22:00:00","0","58195197","0","1"
"21742","2019-09-29 22:00:00","0","968352","0","1"
"21918","2019-09-29 22:00:00","0","2760000","0","1"
"22305","2019-09-29 22:00:00","0","15960499","0","1"
"22464","2019-09-29 22:00:00","0","3750","0","1"
"22957","2019-09-29 22:00:00","0","950000","0","1"
"23246","2019-09-29 22:00:00","0","5900000","0","1"
"23258","2019-09-29 22:00:00","0","3000004","0","1"
"23694","2019-09-29 22:00:00","0","3601","0","1"
"2599","2019-09-29 22:00:00","0","9021","0","1"
"2601","2019-09-29 22:00:00","0","3280","0","1"
"2605","2019-09-29 22:00:00","0","1750","0","1"
"2609","2019-09-29 22:00:00","0","8344","0","1"
"2613","2019-09-29 22:00:00","0","14062","0","1"
"2647","2019-09-29 22:00:00","0","2500","0","1"
"3014","2019-09-29 22:00:00","0","101","0","1"
"3475","2019-09-29 22:00:00","0","5000","0","1"
"3678","2019-09-29 22:00:00","0","5879","0","1"
"3755","2019-09-29 22:00:00","0","35600","0","1"
"4125","2019-09-29 22:00:00","0","87","0","1"
"4860","2019-09-29 22:00:00","0","50000","0","1"
"5350","2019-09-29 22:00:00","0","6","0","1"
"5730","2019-09-29 22:00:00","0","35200","0","1"
"628","2019-09-29 22:00:00","0","448","0","1"
"638","2019-09-29 22:00:00","0","464","0","1"
"6750","2019-09-29 22:00:00","0","1191","0","1"
"6910","2019-09-29 22:00:00","0","678000","0","1"
"7323","2019-09-29 22:00:00","0","1000","0","1"
"7372","2019-09-29 22:00:00","0","3701","0","1"
"10085","2019-09-29 22:30:00","0","2953","0","1"
"10129","2019-09-29 22:30:00","0","23","0","1"
"10394","2019-09-29 22:30:00","0","920567","0","1"
"10402","2019-09-29 22:30:00","0","1751","0","1"
"1091","2019-09-29 22:30:00","0","3764","0","1"
"11061","2019-09-29 22:30:00","0","2000","0","1"
"11115","2019-09-29 22:30:00","0","12000","0","1"
"11818","2019-09-29 22:30:00","0","155003","0","1"
"11822","2019-09-29 22:30:00","0","155003","0","1"
"1211","2019-09-29 22:30:00","0","224","0","1"
"12197","2019-09-29 22:30:00","0","13339","0","1"
"12203","2019-09-29 22:30:00","0","15362","0","1"
"12207","2019-09-29 22:30:00","0","25593","0","1"
"12343","2019-09-29 22:30:00","0","1785","0","1"
"12363","2019-09-29 22:30:00","0","5650","0","1"
"12476","2019-09-29 22:30:00","0","23531","0","1"
"12482","2019-09-29 22:30:00","0","40153","0","1"
"12488","2019-09-29 22:30:00","0","39121","0","1"
"12492","2019-09-29 22:30:00","0","291201","0","1"
"12498","2019-09-29 22:30:00","0","37000","0","1"
"12502","2019-09-29 22:30:00","0","182229","0","1"
"1283","2019-09-29 22:30:00","0","301","0","1"
"12909","2019-09-29 22:30:00","0","1418","0","1"
"12911","2019-09-29 22:30:00","0","584","0","1"
"12917","2019-09-29 22:30:00","0","4707","0","1"
"12988","2019-09-29 22:30:00","0","5800","0","1"
"13056","2019-09-29 22:30:00","0","150011","0","1"
"13265","2019-09-29 22:30:00","0","7920382","0","1"
"1345","2019-09-29 22:30:00","0","2204","0","1"
"13481","2019-09-29 22:30:00","0","1706","0","1"
"1367","2019-09-29 22:30:00","0","460","0","1"
"1645","2019-09-29 22:30:00","0","12050","0","1"
"1664","2019-09-29 22:30:00","0","10600","0","1"
"1677","2019-09-29 22:30:00","0","613","0","1"
"177","2019-09-29 22:30:00","0","103","0","1"
"1835","2019-09-29 22:30:00","0","101","0","1"
"19924","2019-09-29 22:30:00","0","671872","0","1"
"20240","2019-09-29 22:30:00","0","5523","0","1"
"20243","2019-09-29 22:30:00","0","3500","0","1"
"21021","2019-09-29 22:30:00","0","56301004","0","1"
"21049","2019-09-29 22:30:00","0","128472518","0","1"
"21079","2019-09-29 22:30:00","0","4356124","0","1"
"22275","2019-09-29 22:30:00","0","2805","0","1"
"22299","2019-09-29 22:30:00","0","3986899","0","1"
"22324","2019-09-29 22:30:00","0","191155000","0","1"
"22452","2019-09-29 22:30:00","0","2199","0","1"
"22467","2019-09-29 22:30:00","0","2358","0","1"
"23197","2019-09-29 22:30:00","0","680500","0","1"
"23392","2019-09-29 22:30:00","0","10249","0","1"
"23694","2019-09-29 22:30:00","0","4170","0","1"
"2520","2019-09-29 22:30:00","0","224","0","1"
"2601","2019-09-29 22:30:00","0","3100","0","1"
"2605","2019-09-29 22:30:00","0","1851","0","1"
"3200","2019-09-29 22:30:00","0","9729","0","1"
"3216","2019-09-29 22:30:00","0","150","0","1"
"3343","2019-09-29 22:30:00","0","2355","0","1"
"3474","2019-09-29 22:30:00","0","1959","0","1"
"3483","2019-09-29 22:30:00","0","4215000","0","1"
"3678","2019-09-29 22:30:00","0","5715","0","1"
"3799","2019-09-29 22:30:00","0","240","0","1"
"405","2019-09-29 22:30:00","0","677","0","1"
"4593","2019-09-29 22:30:00","0","246","0","1"
"4708","2019-09-29 22:30:00","0","105536","0","1"
"4866","2019-09-29 22:30:00","0","67511","0","1"
"4872","2019-09-29 22:30:00","0","1525515","0","1"
"4878","2019-09-29 22:30:00","0","1701007","0","1"
"4890","2019-09-29 22:30:00","0","689537","0","1"
"4896","2019-09-29 22:30:00","0","804567","0","1"
"4902","2019-09-29 22:30:00","0","1057567","0","1"
"5280","2019-09-29 22:30:00","0","60","0","1"
"5730","2019-09-29 22:30:00","0","38268","0","1"
"6235","2019-09-29 22:30:00","0","6706","0","1"
"628","2019-09-29 22:30:00","0","600","0","1"
"6311","2019-09-29 22:30:00","0","1051000","0","1"
"7158","2019-09-29 22:30:00","0","136005","0","1"
"7198","2019-09-29 22:30:00","0","141","0","1"
"7352","2019-09-29 22:30:00","0","3108","0","1"
"7382","2019-09-29 22:30:00","0","3779","0","1"
"7668","2019-09-29 22:30:00","0","1458","0","1"
"9463","2019-09-29 22:30:00","0","1150","0","1"
"10","2019-09-29 23:00:00","0","185100","0","1"
"1011","2019-09-29 23:00:00","0","64","0","1"
"1021","2019-09-29 23:00:00","0","561","0","1"
"10296","2019-09-29 23:00:00","0","2445","0","1"
"10412","2019-09-29 23:00:00","0","59001","0","1"
"1042","2019-09-29 23:00:00","0","25000","0","1"
"10826","2019-09-29 23:00:00","0","511","0","1"
"11037","2019-09-29 23:00:00","0","151889","0","1"
"1173","2019-09-29 23:00:00","0","25","0","1"
"11818","2019-09-29 23:00:00","0","153000","0","1"
"11822","2019-09-29 23:00:00","0","162013","0","1"
"1183","2019-09-29 23:00:00","0","1992","0","1"
"1211","2019-09-29 23:00:00","0","224","0","1"
"1217","2019-09-29 23:00:00","0","89","0","1"
"12195","2019-09-29 23:00:00","0","80000","0","1"
"12219","2019-09-29 23:00:00","0","1496","0","1"
"12253","2019-09-29 23:00:00","0","119000","0","1"
"1231","2019-09-29 23:00:00","0","17000","0","1"
"12373","2019-09-29 23:00:00","0","24000","0","1"
"12387","2019-09-29 23:00:00","0","88211","0","1"
"12445","2019-09-29 23:00:00","0","35000","0","1"
"12455","2019-09-29 23:00:00","0","164533","0","1"
"12460","2019-09-29 23:00:00","0","36111","0","1"
"12462","2019-09-29 23:00:00","0","44076","0","1"
"12474","2019-09-29 23:00:00","0","37760","0","1"
"12476","2019-09-29 23:00:00","0","23531","0","1"
"125","2019-09-29 23:00:00","0","3","0","1"
"12502","2019-09-29 23:00:00","0","181319","0","1"
"12538","2019-09-29 23:00:00","0","50000","0","1"
"12911","2019-09-29 23:00:00","0","502","0","1"
"12990","2019-09-29 23:00:00","0","8000","0","1"
"1313","2019-09-29 23:00:00","0","907","0","1"
"1341","2019-09-29 23:00:00","0","350","0","1"
"1367","2019-09-29 23:00:00","0","460","0","1"
"1757","2019-09-29 23:00:00","0","94","0","1"
"179","2019-09-29 23:00:00","0","55","0","1"
"1955","2019-09-29 23:00:00","0","93","0","1"
"19592","2019-09-29 23:00:00","0","28131","0","1"
"1978","2019-09-29 23:00:00","0","46","0","1"
"19924","2019-09-29 23:00:00","0","673000","0","1"
"20071","2019-09-29 23:00:00","0","4140000","0","1"
"20520","2019-09-29 23:00:00","0","568491","0","1"
"20595","2019-09-29 23:00:00","0","370002","0","1"
"21003","2019-09-29 23:00:00","0","11579020","0","1"
"21180","2019-09-29 23:00:00","0","1012","0","1"
"21643","2019-09-29 23:00:00","0","1114489","0","1"
"22231","2019-09-29 23:00:00","0","129172","0","1"
"22246","2019-09-29 23:00:00","0","9000000","0","1"
"22954","2019-09-29 23:00:00","0","789269","0","1"
"2307","2019-09-29 23:00:00","0","176","0","1"
"23246","2019-09-29 23:00:00","0","5881000","0","1"
"23372","2019-09-29 23:00:00","0","6103","0","1"
"23395","2019-09-29 23:00:00","0","9507","0","1"
"23398","2019-09-29 23:00:00","0","9300","0","1"
"23751","2019-09-29 23:00:00","0","450","0","1"
"23953","2019-09-29 23:00:00","0","7561009","0","1"
"24018","2019-09-29 23:00:00","0","7200","0","1"
"2591","2019-09-29 23:00:00","0","228000","0","1"
"2599","2019-09-29 23:00:00","0","9495","0","1"
"2601","2019-09-29 23:00:00","0","3280","0","1"
"2605","2019-09-29 23:00:00","0","1759","0","1"
"2611","2019-09-29 23:00:00","0","29999","0","1"
"2633","2019-09-29 23:00:00","0","5555","0","1"
"3010","2019-09-29 23:00:00","0","314","0","1"
"3333","2019-09-29 23:00:00","0","283","0","1"
"3767","2019-09-29 23:00:00","0","100","0","1"
"4129","2019-09-29 23:00:00","0","920","0","1"
"5516","2019-09-29 23:00:00","0","2251","0","1"
"5543","2019-09-29 23:00:00","0","1","0","1"
"5755","2019-09-29 23:00:00","0","1420","0","1"
"6","2019-09-29 23:00:00","0","188246","0","1"
"628","2019-09-29 23:00:00","0","1420","0","1"
"658","2019-09-29 23:00:00","0","443","0","1"
"660","2019-09-29 23:00:00","0","400","0","1"
"7346","2019-09-29 23:00:00","0","8518","0","1"
"7384","2019-09-29 23:00:00","0","2372","0","1"
"7398","2019-09-29 23:00:00","0","58250","0","1"
"8","2019-09-29 23:00:00","0","185642","0","1"
"837","2019-09-29 23:00:00","0","201","0","1"
"9183","2019-09-29 23:00:00","0","1781","0","1"
"9429","2019-09-29 23:00:00","0","1794","0","1"
"9434","2019-09-29 23:00:00","0","6","0","1"
"9438","2019-09-29 23:00:00","0","289","0","1"
"9741","2019-09-29 23:00:00","0","560","0","1"
"1021","2019-09-29 23:30:00","0","561","0","1"
"10296","2019-09-29 23:30:00","0","2445","0","1"
"10302","2019-09-29 23:30:00","0","2143","0","1"
"1053","2019-09-29 23:30:00","0","6500","0","1"
"10810","2019-09-29 23:30:00","0","688","0","1"
"11092","2019-09-29 23:30:00","0","2030","0","1"
"1205","2019-09-29 23:30:00","0","40","0","1"
"1211","2019-09-29 23:30:00","0","255","0","1"
"12215","2019-09-29 23:30:00","0","24930","0","1"
"123","2019-09-29 23:30:00","0","2","0","1"
"12335","2019-09-29 23:30:00","0","273000","0","1"
"12453","2019-09-29 23:30:00","0","358502","0","1"
"12480","2019-09-29 23:30:00","0","43188","0","1"
"12484","2019-09-29 23:30:00","0","37925","0","1"
"12510","2019-09-29 23:30:00","0","335000","0","1"
"12512","2019-09-29 23:30:00","0","80000","0","1"
"1287","2019-09-29 23:30:00","0","995","0","1"
"12919","2019-09-29 23:30:00","0","2470","0","1"
"13052","2019-09-29 23:30:00","0","162510","0","1"
"13056","2019-09-29 23:30:00","0","146000","0","1"
"13263","2019-09-29 23:30:00","0","27212251","0","1"
"13448","2019-09-29 23:30:00","0","250","0","1"
"13454","2019-09-29 23:30:00","0","800","0","1"
"13457","2019-09-29 23:30:00","0","545","0","1"
"1361","2019-09-29 23:30:00","0","496","0","1"
"1757","2019-09-29 23:30:00","0","99","0","1"
"177","2019-09-29 23:30:00","0","103","0","1"
"1947","2019-09-29 23:30:00","0","24","0","1"
"19930","2019-09-29 23:30:00","0","1059488","0","1"
"20436","2019-09-29 23:30:00","0","200000","0","1"
"21018","2019-09-29 23:30:00","0","14192001","0","1"
"21079","2019-09-29 23:30:00","0","4350000","0","1"
"21643","2019-09-29 23:30:00","0","1094463","0","1"
"22218","2019-09-29 23:30:00","0","3311","0","1"
"22470","2019-09-29 23:30:00","0","1235","0","1"
"22951","2019-09-29 23:30:00","0","975494","0","1"
"22957","2019-09-29 23:30:00","0","950000","0","1"
"2323","2019-09-29 23:30:00","0","151","0","1"
"23354","2019-09-29 23:30:00","0","1860000","0","1"
"23404","2019-09-29 23:30:00","0","9507","0","1"
"23736","2019-09-29 23:30:00","0","2850","0","1"
"2599","2019-09-29 23:30:00","0","9495","0","1"
"2601","2019-09-29 23:30:00","0","3280","0","1"
"2605","2019-09-29 23:30:00","0","1759","0","1"
"319","2019-09-29 23:30:00","0","109","0","1"
"3200","2019-09-29 23:30:00","0","9729","0","1"
"4129","2019-09-29 23:30:00","0","930","0","1"
"4517","2019-09-29 23:30:00","0","10000","0","1"
"4627","2019-09-29 23:30:00","0","1555","0","1"
"4708","2019-09-29 23:30:00","0","105556","0","1"
"5284","2019-09-29 23:30:00","0","4","0","1"
"6","2019-09-29 23:30:00","0","185602","0","1"
"638","2019-09-29 23:30:00","0","513","0","1"
"6752","2019-09-29 23:30:00","0","337","0","1"
"6809","2019-09-29 23:30:00","0","39102","0","1"
"7370","2019-09-29 23:30:00","0","7099","0","1"
"7388","2019-09-29 23:30:00","0","14335","0","1"
"7392","2019-09-29 23:30:00","0","61887","0","1"
"7394","2019-09-29 23:30:00","0","414999","0","1"
"7400","2019-09-29 23:30:00","0","10091","0","1"
"9183","2019-09-29 23:30:00","0","1781","0","1"
"10316","2019-09-30 00:00:00","0","25405","0","1"
"1087","2019-09-30 00:00:00","0","50","0","1"
"1117","2019-09-30 00:00:00","0","12","0","1"
"11200","2019-09-30 00:00:00","0","39330","0","1"
"11367","2019-09-30 00:00:00","0","153","0","1"
"11828","2019-09-30 00:00:00","0","39275000","0","1"
"12209","2019-09-30 00:00:00","0","2094","0","1"
"12213","2019-09-30 00:00:00","0","49001","0","1"
"12259","2019-09-30 00:00:00","0","15579","0","1"
"12319","2019-09-30 00:00:00","0","5724","0","1"
"12361","2019-09-30 00:00:00","0","6772","0","1"
"12455","2019-09-30 00:00:00","0","162797","0","1"
"12472","2019-09-30 00:00:00","0","34257","0","1"
"12480","2019-09-30 00:00:00","0","43188","0","1"
"12490","2019-09-30 00:00:00","0","10000","0","1"
"12498","2019-09-30 00:00:00","0","30340","0","1"
"12508","2019-09-30 00:00:00","0","507950","0","1"
"12510","2019-09-30 00:00:00","0","335000","0","1"
"12613","2019-09-30 00:00:00","0","3752","0","1"
"12616","2019-09-30 00:00:00","0","3250","0","1"
"12915","2019-09-30 00:00:00","0","8527","0","1"
"12919","2019-09-30 00:00:00","0","2470","0","1"
"12962","2019-09-30 00:00:00","0","373","0","1"
"13036","2019-09-30 00:00:00","0","11220000","0","1"
"13265","2019-09-30 00:00:00","0","7925000","0","1"
"1367","2019-09-30 00:00:00","0","460","0","1"
"1422","2019-09-30 00:00:00","0","30","0","1"
"1658","2019-09-30 00:00:00","0","632","0","1"
"1919","2019-09-30 00:00:00","0","25","0","1"
"20266","2019-09-30 00:00:00","0","12598","0","1"
"20436","2019-09-30 00:00:00","0","254807","0","1"
"20517","2019-09-30 00:00:00","0","559785","0","1"
"20595","2019-09-30 00:00:00","0","369000","0","1"
"21512","2019-09-30 00:00:00","0","2000","0","1"
"22212","2019-09-30 00:00:00","0","10477","0","1"
"22951","2019-09-30 00:00:00","0","990000","0","1"
"22960","2019-09-30 00:00:00","0","56567","0","1"
"23688","2019-09-30 00:00:00","0","12401","0","1"
"23691","2019-09-30 00:00:00","0","8895","0","1"
"23748","2019-09-30 00:00:00","0","1893","0","1"
"24000","2019-09-30 00:00:00","0","710000","0","1"
"2605","2019-09-30 00:00:00","0","1759","0","1"
"2643","2019-09-30 00:00:00","0","19765","0","1"
"2862","2019-09-30 00:00:00","0","148","0","1"
"3200","2019-09-30 00:00:00","0","10000","0","1"
"3345","2019-09-30 00:00:00","0","36","0","1"
"403","2019-09-30 00:00:00","0","21","0","1"
"405","2019-09-30 00:00:00","0","677","0","1"
