2900,2019-09-29 21:30:00,1999,0,4,0
2900,2019-09-30 00:30:00,0,1802,0,2
2900,2019-09-30 01:30:00,0,1802,0,1
2900,2019-09-30 02:30:00,1986,1939,1,2
2900,2019-09-30 03:30:00,0,1892,0,1
2900,2019-09-30 05:00:00,0,1892,0,2
2900,2019-09-30 14:30:00,1999,0,1,0
2900,2019-09-30 15:00:00,0,1802,0,1
2900,2019-09-30 16:30:00,1999,1802,5,3
2900,2019-09-30 17:00:00,0,1802,0,1
2900,2019-09-30 17:30:00,0,1802,0,1
2900,2019-09-30 18:00:00,1999,0,1,0
2900,2019-09-30 18:30:00,0,1802,0,1
2900,2019-09-30 19:00:00,0,1802,0,10
2900,2019-09-30 19:30:00,1999,1802,1,70
2900,2019-09-30 20:00:00,1999,0,1,0
2900,2019-09-30 21:00:00,0,1802,0,58
2900,2019-09-30 21:30:00,1999,0,1,0
2900,2019-09-30 22:00:00,1712,1769,1,115
2900,2019-09-30 23:30:00,1485,1415,1,1
2900,2019-10-01 00:00:00,1485,1485,15,12
2900,2019-10-01 00:30:00,1485,0,1,0
2900,2019-10-01 01:30:00,0,1453,0,232
2900,2019-10-01 03:30:00,1999,0,2,0
2900,2019-10-01 04:00:00,1999,1485,3,1
2900,2019-10-01 11:30:00,1999,0,1,0
2900,2019-10-01 13:00:00,0,1485,0,3
2900,2019-10-01 14:00:00,0,1485,0,3
2900,2019-10-01 15:30:00,0,1485,0,1
2900,2019-10-01 16:30:00,0,1485,0,1
2900,2019-10-01 18:00:00,0,1296,0,5
2898,2019-09-29 22:30:00,847,0,1,0
2898,2019-09-30 01:00:00,891,0,1,0
2898,2019-09-30 13:30:00,874,0,1,0
2898,2019-09-30 14:30:00,45000,0,1,0
2898,2019-09-30 22:00:00,3567,3567,1,1
2896,2019-09-29 21:30:00,0,157,0,1
2896,2019-09-30 01:00:00,175,0,1,0
2896,2019-09-30 13:30:00,994,0,1,0
2896,2019-09-30 14:30:00,994,0,1,0
2896,2019-09-30 17:30:00,578,0,1,0
2896,2019-09-30 18:00:00,994,0,1,0
2896,2019-09-30 18:30:00,745,0,1,0
2896,2019-09-30 19:30:00,994,0,1,0
2896,2019-09-30 21:30:00,550,0,1,0
2896,2019-09-30 22:00:00,550,745,1,1
2896,2019-09-30 23:00:00,0,550,0,3
2896,2019-10-01 03:30:00,673,0,1,0
2896,2019-10-01 11:30:00,994,0,1,0
2896,2019-10-01 16:30:00,287,287,1,1
2896,2019-10-01 18:00:00,994,157,1,1
2526,2019-09-30 01:00:00,0,32,0,1
2526,2019-09-30 02:30:00,0,32,0,1
2526,2019-09-30 04:00:00,0,32,0,1
2526,2019-09-30 17:30:00,0,50,0,1
2526,2019-10-01 05:00:00,0,204,0,1
2526,2019-10-01 07:00:00,0,204,0,7
2526,2019-10-01 10:00:00,0,204,0,1
2526,2019-10-01 13:30:00,0,204,0,1
2526,2019-10-01 19:30:00,0,204,0,2
2526,2019-10-01 20:00:00,297,0,2,0
958,2019-09-29 21:30:00,1000,0,1,0
958,2019-09-29 22:00:00,0,1000,0,1
958,2019-09-30 02:00:00,0,150,0,1
958,2019-09-30 02:30:00,0,150,0,1
958,2019-09-30 05:00:00,0,35,0,5
958,2019-09-30 18:00:00,0,50,0,1
958,2019-09-30 20:00:00,0,50,0,7
958,2019-10-01 01:00:00,149,0,10,0
958,2019-10-01 05:00:00,0,35,0,37
958,2019-10-01 08:30:00,149,0,10,0
958,2019-10-01 09:00:00,0,40,0,2
958,2019-10-01 14:30:00,149,0,10,0
958,2019-10-01 16:00:00,0,35,0,5
958,2019-10-01 16:30:00,149,0,10,0
958,2019-10-01 17:30:00,149,0,10,0
211,2019-09-29 21:00:00,1917,1917,1359,436
211,2019-09-29 21:30:00,1894,1994,7827,5575
211,2019-09-29 22:00:00,1879,1904,3094,3273
211,2019-09-29 22:30:00,1913,1882,21,815
211,2019-09-29 23:00:00,1921,1909,743,5481
211,2019-09-29 23:30:00,1917,1898,2400,134
211,2019-09-30 00:00:00,1916,1905,1000,576
211,2019-09-30 00:30:00,1914,1895,120,196
211,2019-09-30 01:00:00,1905,1889,500,164
211,2019-09-30 01:30:00,1905,1889,475,744
211,2019-09-30 02:00:00,0,1892,0,428
211,2019-09-30 02:30:00,0,1844,0,119
211,2019-09-30 03:00:00,0,1876,0,3534
211,2019-09-30 03:30:00,0,1892,0,1188
211,2019-09-30 04:00:00,1875,1827,1350,325
211,2019-09-30 04:30:00,1914,1849,2900,388
211,2019-09-30 05:00:00,1839,1834,1,293
211,2019-09-30 05:30:00,0,1895,0,3098
211,2019-09-30 06:00:00,0,1879,0,169
211,2019-09-30 06:30:00,0,1897,0,420
211,2019-09-30 07:00:00,0,1848,0,156
211,2019-09-30 07:30:00,0,1842,0,243
211,2019-09-30 08:00:00,0,1843,0,95
211,2019-09-30 08:30:00,0,1878,0,3513
211,2019-09-30 09:00:00,0,1878,0,5859
211,2019-09-30 09:30:00,0,1846,0,339
211,2019-09-30 10:00:00,0,1847,0,96
211,2019-09-30 10:30:00,1847,1846,1363,459
211,2019-09-30 11:00:00,1906,1848,1103,147
211,2019-09-30 11:30:00,1899,1850,1,459
211,2019-09-30 12:00:00,0,1849,0,192
211,2019-09-30 12:30:00,0,1849,0,366
211,2019-09-30 13:00:00,1898,1848,1,559
211,2019-09-30 13:30:00,0,1845,0,168
211,2019-09-30 14:00:00,1899,1847,1,197
211,2019-09-30 14:30:00,0,1857,0,773
211,2019-09-30 15:00:00,1896,1849,3,267
211,2019-09-30 15:30:00,1898,1851,6000,545
211,2019-09-30 16:00:00,0,1894,0,55
211,2019-09-30 16:30:00,1921,1879,2,319
211,2019-09-30 17:00:00,0,1901,0,554
211,2019-09-30 17:30:00,0,1906,0,574
211,2019-09-30 18:00:00,1922,1901,3002,355
211,2019-09-30 18:30:00,0,1901,0,468
211,2019-09-30 19:00:00,1912,1903,1,164
211,2019-09-30 19:30:00,0,1902,0,447
211,2019-09-30 20:00:00,1913,1900,2053,928
211,2019-09-30 20:30:00,1868,1900,1783,129
211,2019-09-30 21:00:00,1890,1901,1211,301
211,2019-09-30 21:30:00,1920,1907,1,1948
211,2019-09-30 22:00:00,1922,1901,2000,341
211,2019-09-30 22:30:00,1923,1899,3575,673
211,2019-09-30 23:00:00,1929,1913,2,314
211,2019-09-30 23:30:00,1931,1917,5707,900
211,2019-10-01 00:00:00,1933,1919,510,362
211,2019-10-01 00:30:00,1934,1920,2200,308
211,2019-10-01 01:00:00,1927,1920,382,819
211,2019-10-01 01:30:00,0,1901,0,431
211,2019-10-01 02:00:00,1919,1907,1061,327
211,2019-10-01 02:30:00,1925,1922,2200,384
211,2019-10-01 03:00:00,1923,1922,2511,482
211,2019-10-01 03:30:00,1907,1897,1844,450
211,2019-10-01 04:00:00,1913,1897,1146,477
211,2019-10-01 04:30:00,1921,1903,192,233
211,2019-10-01 05:00:00,0,1902,0,423
211,2019-10-01 05:30:00,1915,1909,2200,184
211,2019-10-01 06:00:00,1910,1902,1700,756
211,2019-10-01 06:30:00,1920,1905,1400,639
211,2019-10-01 07:00:00,1920,1900,800,511
211,2019-10-01 07:30:00,0,1901,0,306
211,2019-10-01 08:00:00,0,1900,0,774
211,2019-10-01 08:30:00,0,1891,0,135
211,2019-10-01 09:00:00,0,1912,0,108
211,2019-10-01 09:30:00,0,1899,0,326
211,2019-10-01 10:00:00,0,1897,0,191
211,2019-10-01 10:30:00,0,1907,0,187
211,2019-10-01 11:00:00,0,1896,0,329
211,2019-10-01 11:30:00,0,1899,0,377
211,2019-10-01 12:00:00,1898,1868,1180,1587
211,2019-10-01 12:30:00,1900,1905,750,742
211,2019-10-01 13:00:00,1922,1901,1627,498
211,2019-10-01 13:30:00,1900,1909,1260,83
211,2019-10-01 14:00:00,1934,1910,751,949
