19958,2020-03-24 03:30:00,1493689,0,1,0
19958,2020-03-24 23:30:00,0,1420001,0,1
19958,2020-03-25 19:00:00,1567000,0,1,0
19958,2020-03-25 19:30:00,0,1480000,0,1
19967,2020-03-24 15:30:00,398326,0,1,0
19967,2020-03-24 23:30:00,0,383000,0,1
10127,2020-03-23 22:30:00,1357,1350,2,1
10127,2020-03-24 00:00:00,0,1350,0,1
10127,2020-03-24 02:00:00,0,1331,0,2
10127,2020-03-24 02:30:00,1400,0,2,0
10127,2020-03-24 06:00:00,0,1305,0,1
10127,2020-03-24 07:30:00,3980,0,4,0
10127,2020-03-24 08:00:00,3980,0,2,0
10127,2020-03-24 08:30:00,0,1357,0,1
10127,2020-03-24 09:30:00,3980,0,2,0
10127,2020-03-24 11:00:00,1374,0,2,0
10127,2020-03-24 14:00:00,3000,0,2,0
10127,2020-03-24 14:30:00,0,1305,0,1
10127,2020-03-24 20:00:00,2000,0,2,0
10127,2020-03-24 21:30:00,0,1374,0,1
10127,2020-03-24 23:30:00,0,1305,0,1
10127,2020-03-25 04:00:00,0,1281,0,1
10127,2020-03-25 06:00:00,2712,1374,2,2
10127,2020-03-25 06:30:00,2712,0,2,0
10127,2020-03-25 09:30:00,0,1281,0,10
10127,2020-03-25 11:00:00,3000,0,2,0
10127,2020-03-25 11:30:00,0,1374,0,1
10127,2020-03-25 12:30:00,2000,0,2,0
10127,2020-03-25 15:00:00,3000,0,20,0
10127,2020-03-25 16:30:00,3798,0,2,0
10127,2020-03-25 17:00:00,3798,0,2,0
10127,2020-03-25 18:00:00,3798,0,2,0
10127,2020-03-25 19:30:00,0,1281,0,3
10127,2020-03-25 20:30:00,1316,0,2,0
560,2020-03-23 22:00:00,238,238,119016,29285
560,2020-03-23 22:30:00,238,238,129365,111660
560,2020-03-23 23:00:00,239,238,89903,110540
560,2020-03-23 23:30:00,238,237,110629,129600
560,2020-03-24 00:00:00,238,238,72343,68216
560,2020-03-24 00:30:00,238,237,61463,92131
560,2020-03-24 01:00:00,240,238,89591,36469
560,2020-03-24 01:30:00,239,238,105921,65044
560,2020-03-24 02:00:00,238,238,70873,73575
560,2020-03-24 02:30:00,238,237,69029,196144
560,2020-03-24 03:00:00,239,237,92612,54988
560,2020-03-24 03:30:00,237,238,169993,134895
560,2020-03-24 04:00:00,239,238,81438,72908
560,2020-03-24 04:30:00,239,239,107172,85783
560,2020-03-24 05:00:00,239,238,52825,67434
560,2020-03-24 05:30:00,239,238,60779,41928
560,2020-03-24 06:00:00,238,238,41657,31282
560,2020-03-24 06:30:00,238,238,63642,63241
560,2020-03-24 07:00:00,239,239,57219,93094
560,2020-03-24 07:30:00,239,237,18157,68708
560,2020-03-24 08:00:00,240,238,52271,39000
560,2020-03-24 08:30:00,239,239,55090,79089
560,2020-03-24 09:00:00,239,238,29519,62255
