"['Earth impling jar', 11244, 1587828600000, 2545, 42, 2550, 40, 2450, 2]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587830400000, 2307, 16, 0, 0, 2307, 16]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587832200000, 2216, 64, 0, 0, 2216, 64]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587834000000, 2232, 28, 2440, 2, 2216, 26]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587835800000, 2314, 25, 2440, 2, 2304, 23]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587837600000, 2272, 23, 0, 0, 2272, 23]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587839400000, 2440, 43, 0, 0, 2440, 43]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587841200000, 2361, 13, 2324, 2, 2368, 11]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587843000000, 2215, 113, 0, 0, 2215, 113]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587844800000, 2315, 14, 2324, 9, 2300, 5]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587846600000, 2184, 21, 2178, 3, 2185, 18]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587848400000, 2246, 14, 0, 0, 2246, 14]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587850200000, 2105, 3, 0, 0, 2105, 3]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587852000000, 2325, 14, 0, 0, 2325, 14]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587853800000, 2326, 68, 0, 0, 2326, 68]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587855600000, 2326, 45, 0, 0, 2326, 45]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587857400000, 2326, 15, 0, 0, 2326, 15]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587859200000, 2327, 750, 2327, 679, 2326, 71]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587861000000, 2492, 72, 2543, 44, 2412, 28]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587862800000, 2401, 35, 0, 0, 2401, 35]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587864600000, 2441, 185, 2441, 154, 2441, 31]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587866400000, 2428, 164, 2441, 114, 2401, 50]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587868200000, 2457, 104, 0, 0, 2457, 104]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587870000000, 2341, 121, 0, 0, 2341, 121]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587871800000, 2332, 19, 2400, 2, 2325, 17]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587873600000, 2373, 13, 0, 0, 2373, 13]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587875400000, 2325, 39, 2333, 2, 2325, 37]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587877200000, 2431, 307, 2378, 208, 2542, 99]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587880800000, 2299, 27, 0, 0, 2299, 27]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587882600000, 2540, 409, 2543, 404, 2300, 5]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587884400000, 2542, 189, 0, 0, 2542, 189]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587886200000, 2215, 20, 0, 0, 2215, 20]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587895200000, 2404, 6, 0, 0, 2404, 6]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587897000000, 2404, 12, 0, 0, 2404, 12]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587898800000, 2617, 20, 0, 0, 2617, 20]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587900600000, 2650, 2, 0, 0, 2650, 2]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587902400000, 2758, 15, 2972, 3, 2705, 12]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587904200000, 2921, 38, 0, 0, 2921, 38]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587906000000, 2824, 40, 0, 0, 2824, 40]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587907800000, 2783, 5, 0, 0, 2783, 5]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587909600000, 2900, 44, 4998, 2, 2801, 42]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587911400000, 2432, 50, 2400, 46, 2801, 4]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587913200000, 2867, 16, 3067, 2, 2839, 14]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587915000000, 2655, 27, 0, 0, 2655, 27]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587916800000, 2650, 13, 0, 0, 2650, 13]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587918600000, 2637, 88, 0, 0, 2637, 88]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587920400000, 2650, 25, 0, 0, 2650, 25]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Earth impling jar', 11244, 1587924000000, 2650, 4, 0, 0, 2650, 4]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587762000000, 2739, 31, 0, 0, 2739, 31]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587763800000, 2686, 435, 2758, 30, 2680, 405]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587765600000, 2675, 95, 0, 0, 2675, 95]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
